Kanji,Meaning,Grade,JLPT,Strokes,IsJouyou,IsJinmeiyou,IsRadical,IDS,Components
欤,final particle used express question,,,7,False,False,False,⿰与欠,一 与 欠
氙,,,,7,False,False,False,⿹气山,丿 一 𠂉 一 ⺄ 气 山
汞,mercury,,,7,False,False,False,⿱工水,工 水
汨,"to sink, name of a Chinese river",,,7,False,False,False,⿰氵日,氵 日
汪,"flowing full, expanse of water, wide, deep",,,7,False,False,False,⿰氵王,氵 王
汫,,,,7,False,False,False,⿰氵井,氵 井
汭,"confluence of two streams, bend",,,7,False,False,False,⿰氵内,氵 内
汯,,,,7,False,False,False,⿰氵厷,氵 𠂇 厶 厷
汳,proper name,,,7,False,False,False,⿰氵反,氵 𠂆 又 反
汴,"name of a river in Henan, Henan",,,7,False,False,False,⿰氵卞,氵 丶 下 卞
汶,river in Shandong province,,,7,False,False,False,⿰氵文,氵 文
汸,,,,7,False,False,False,⿰氵方,氵 方
汹,"turbulent, noisy, restless",,,7,False,False,False,⿰氵凶,氵 凵 㐅 凶
汻,,,,7,False,False,False,⿰氵午,氵 丿 一 𠂉 十 午
汾,name of a Chinese river,,,7,False,False,False,⿰氵分,氵 八 刀 分
沁,"penetrate, soak in",,,7,False,False,False,⿰氵心,氵 心
沂,name of a Chinese river,,,7,False,False,False,⿰氵斤,氵 斤
沅,name of a river in western Hunan that flows into Dongting lake,,,7,False,False,False,⿰氵元,氵 一 兀 元
沆,"ferry, fog, flowing",,,7,False,False,False,⿰氵亢,氵 亠 几 亢
沇,"flowing and engulfing, brimming",,,7,False,False,False,⿰氵允,氵 厶 儿 允
沉,"sink, submerge, addicted to",,,7,False,False,False,⿰氵冗,氵 冖 几 冗
沍,"close up, freeze over, congeal",,,7,False,False,False,⿰氵互,氵 互
沐,wash,,,7,False,False,False,⿰氵木,氵 木
沒,"not, have not, none, to drown, sink",,,7,False,False,False,⿰氵?,氵
沔,"flood, overflowing",,,7,False,False,False,⿰氵丏,氵 丏
沕,deep,,,7,False,False,False,⿰氵勿,氵 勹 勿
沗,,,,7,False,False,False,⿱天氺,一 大 天 氺
沘,name of a river,,,7,False,False,False,⿰氵比,氵 比
沚,"shore, shoal",,,7,False,False,False,⿰氵止,氵 止
沜,,,,7,False,False,False,⿰氵片,氵 片
沟,"ditch, drain, narrow waterway",,,7,False,False,False,⿰氵勾,氵 勹 厶 勾
泛,"to drift, float, careless, reckless",,,7,False,False,False,⿰氵乏,氵 丿 之 乏
灵,"spirit, soul, spiritual world",,,7,False,False,False,⿱彐火,彐 火
灶,"kitchen range, cooking stove",,,7,False,False,False,⿰火土,火 土
灾,"calamity, disaster, catastrophe",,,7,False,False,False,⿱宀火,宀 火
牠,it,,,7,False,False,False,⿰牜也,牜 也
牢,"prison, jail, hardness",,,7,False,False,False,⿱宀牛,宀 牛
犰,,,,7,False,False,False,⿰犭九,犭 九
犹,condition,,,7,False,False,False,⿰犭尤,犭 尤
犾,,,,7,False,False,False,⿰犭犬,犭 犬
狁,tribe of Scythian nomads,,,7,False,False,False,⿰犭允,犭 厶 儿 允
狃,"get used to, learn",,,7,False,False,False,⿰犭丑,犭 丑
狄,barbarian,,,7,False,False,False,⿰犭火,犭 火
狆,"Pekinese dog, Japanese spaniel",,,7,False,False,False,⿰犭中,犭 中
狇,,,,7,False,False,False,⿰犭木,犭 木
玓,pearly,,,7,False,False,False,⿰𤣩勺,𤣩 勹 丶 勺
玕,inferior variety of gem,,,7,False,False,False,⿰𤣩干,𤣩 干
玗,1/2 pr stone,,,7,False,False,False,⿰𤣩于,𤣩 于
玘,court-dress jewels,,,7,False,False,False,⿰𤣩己,𤣩 己
瓧,"ten grams, (kokuji)",,,7,False,False,False,⿺瓦十,瓦 十
甬,road with walls on both sides,,,7,False,False,False,⿱龴用,龴 用
甸,"region around the imperial capital, outskirts",,,7,False,False,False,⿹勹田,勹 田
甹,,,,7,False,False,False,⿱由丂,由 丂
甼,"town, block",,,7,False,False,False,⿱田丁,田 丁
疓,,,,7,False,False,False,⿸疒乃,疒 乃
疔,carbuncle,,,7,False,False,False,⿸疒丁,疒 丁
疕,head sores,,,7,False,False,False,⿸疒匕,疒 匕
皀,"fragrant, grain",,,7,False,False,False,⿱白匕,白 匕
皁,"black, police runners (from the black clothes formerly worn by them)",,,7,False,False,False,⿱白十,白 十
皃,"countenance, appearance",,,7,False,False,False,⿱白儿,白 儿
盁,,,,7,False,False,False,⿱乃皿,乃 皿
矣,sentence particle,,,7,False,False,False,⿱厶矢,厶 矢
矴,anchor,,,7,False,False,False,⿰石丁,石 丁
礿,sacrifice,,,7,False,False,False,⿰示勺,示 勹 丶 勺
禿,"become bald, bare, wear out, waste away, little girl employed at a brothel",,,7,False,False,False,⿱禾儿,禾 儿
秂,,,,7,False,False,False,⿱禾人,禾 人
竌,,,,7,False,False,False,⿰立几,立 几
竍,"decalitre, (kokuji)",,,7,False,False,False,⿰立十,立 十
糺,"ask, investigate, verify, twist (rope)",,,7,False,False,False,⿰糸乚,糸 乚
罕,"bird-catching net, rare",,,7,False,False,False,⿱⺳干,⺳ 干
耴,,,,7,False,False,False,⿰耳乚,耳 乚
肓,interior region of the body too deep to be reached by acupuncture,,,7,False,False,False,⿱亡?,亡
肚,"belly, stomach",,,7,False,False,False,⿰⺼土,⺼ 土
肛,anus,,,7,False,False,False,⿰⺼工,⺼ 工
肜,to sacrifice on two successive days,,,7,False,False,False,⿰⺼彡,⺼ 彡
肞,,,,7,False,False,False,⿰⺼叉,⺼ 又 丶 叉
臫,,,,7,False,False,False,⿰自乚,自 乚
舛,dancing radical (no. 136),,,7,False,False,True,⿰夕㐄,夕 㐄
芘,,,,7,False,False,False,⿱艹比,艹 比
芚,"green sprout, foolish",,,7,False,False,False,⿱艹屯,艹 屯
芛,,,,7,False,False,False,⿱艹尹,艹 尹
芟,"cut, clip, trim, harvest, mow",,,7,False,False,False,⿱艹殳,艹 几 又 殳
芠,,,,7,False,False,False,⿱艹文,艹 文
芡,plant allied to the water-lily,,,7,False,False,False,⿱艹欠,艹 欠
芣,medicinal plantago,,,7,False,False,False,⿱艹不,艹 不
芤,,,,7,False,False,False,⿱艹孔,艹 子 乚 孔
芧,chestnut oak,,,7,False,False,False,⿱艹予,艹 予
芨,"name of a plant, the roots are used for various purposes",,,7,False,False,False,⿱艹及,艹 及
芩,salt marsh plant,,,7,False,False,False,⿱艹今,艹 𠆢 一 亼 ㇇ 今
芪,celery,,,7,False,False,False,⿱艹氏,艹 氏
芫,type of vetch,,,7,False,False,False,⿱艹元,艹 一 兀 元
芬,perfume,,,7,False,False,False,⿱艹分,艹 八 刀 分
芮,"tiny, small, water's edge",,,7,False,False,False,⿱艹内,艹 内
芰,water caltrop,,,7,False,False,False,⿱艹支,艹 十 又 支
芲,,,,7,False,False,False,⿱艹仑,艹 𠆢 匕 仑
芴,,,,7,False,False,False,⿱艹勿,艹 勹 勿
芷,"angelica, type of iris",,,7,False,False,False,⿱艹止,艹 止
芺,,,,7,False,False,False,⿱艹夭,艹 丿 大 夭
芼,"to choose, to select, greens",,,7,False,False,False,⿱艹毛,艹 毛
芾,"flower, small, little, lush",,,7,False,False,False,⿱艹巿,艹 巿
芿,"grass which has been cut and re-grown, wild grass",,,7,False,False,False,⿱艹仍,艹 亻 乃 仍
苅,cutting (grass),,,7,False,False,False,⿱艹刈,艹 㐅 刂 刈
苆,,,,7,False,False,False,⿱艹切,艹 七 刀 切
虬,young dragon,,,7,False,False,False,⿰虫乚,虫 乚
覀,variant of radical 146,,,7,False,False,False,覀,
豕,"pig, hog, pig radical (no. 152)",,,7,False,False,True,豕,
豸,"snake, legless insect, badger or clawed dog radical (no. 153)",,,7,False,False,True,豸,
赱,"walk, go on foot, run, leave",,,7,False,False,False,⿱土?,土
辵,"walk, walking, road radical (no. 162)",,,7,False,False,True,辵,
迊,"to go round, to make a circuit, to make a revolution, to turn round",,,7,False,False,False,⿺辶帀,辶 一 巾 帀
迋,"travel, go to, deceive, scare",,,7,False,False,False,⿺辶王,辶 王
迍,"falter, hesitate",,,7,False,False,False,⿺辶屯,辶 屯
运,"run, simplified form of kanji for luck, fortune, ship, transport",,,7,False,False,False,⿺辶云,辶 二 厶 云
迒,,,,7,False,False,False,⿺辶亢,辶 亠 几 亢
迓,"to go to meet, to receive, as a guest",,,7,False,False,False,⿺辶牙,辶 牙
迕,"obstinate, perverse",,,7,False,False,False,⿺辶午,辶 丿 一 𠂉 十 午
邠,county in Shaanxi province,,,7,False,False,False,⿰分⻏,八 刀 分 ⻏
邡,,,,7,False,False,False,⿰方⻏,方 ⻏
邢,"surname, state in today's Hebei",,,7,False,False,False,⿰开⻏,一 廾 开 ⻏
邥,,,,7,False,False,False,⿰冘⻏,冘 ⻏
邨,"village, hamlet, rustic",,,7,False,False,False,⿰屯⻏,屯 ⻏
釆,"separate, divide, topped rice radical (no. 165)",,,7,False,False,True,釆,
镸,long radical (no. 168),,,7,False,False,False,镸,
阥,,,,7,False,False,False,⿰⻖水,⻖ 水
阦,,,,7,False,False,False,⿰⻖火,⻖ 火
阨,"obstruct, distress, narrow",,,7,False,False,False,⿰⻖厄,⻖ 厂 㔾 厄
阬,"pit, hole, shaft",,,7,False,False,False,⿰⻖亢,⻖ 亠 几 亢
阮,place name,,,7,False,False,False,⿰⻖元,⻖ 一 兀 元
阯,"foundation, site, address",,,7,False,False,False,⿰⻖止,⻖ 止
阱,"pitfall, trap, snare",,,7,False,False,False,⿰⻖井,⻖ 井
阳,"""male"" principle, light, sun",,,7,False,False,False,⿰⻖日,⻖ 日
﨤,,,,7,False,False,False,⿺辶及,辶 及
免,,,,7,False,False,False,⿳⺈𫩏儿,⺈ 𫩏 儿
𡉴,,,,7,False,False,False,⿰土戶,土 戶
𡉻,,,,7,False,False,False,⿰土卆,土 九 十 卆
𡵢,,,,7,False,False,False,⿱山友,山 𠂇 又 友
𡵸,,,,7,False,False,False,⿰山尺,山 尺
𣏐,,,,7,False,False,False,⿰木夕,木 夕
𣏒,,,,7,False,False,False,⿰木丸,木 丸
𣏓,,,,7,False,False,False,⿰木亐,木 一 一 𠀁 亐
𤰖,,,,7,False,False,False,⿰田又,田 又
𦣝,,,,7,False,False,False,𦣝,
𧾷,,,,7,False,False,False,⿱口止,口 止
㕝,,,,8,False,False,False,⿱古又,十 口 古 又
㚖,"to come out to the open, to be known by all, glossy, shining",,,8,False,False,False,⿱白大,白 大
㚙,,,,8,False,False,False,⿱加大,力 口 加 大
㝵,"to get, complacent, to obstruct, to hinder, to stop progress, to injure, to offend, to concern, hindrance, restraint",,,8,False,False,False,⿱旦寸,日 一 旦 寸
㟁,"shore, bank, beach, coast",,,8,False,False,False,⿰山厈,山 厂 干 厈
㡀,"ragged clothing, ragged, old and wear out",,,8,False,False,False,㡀,
㳃,"to temper iron or steel for making swords_ etc. (also used figuratively), to dip into water, to soak, to dye",,,8,False,False,False,⿰氵卆,氵 九 十 卆
㽵,"solemn, large farmhouse",,,8,False,False,False,⿸疒土,疒 土
乖,"oppose, disobey",,,8,False,False,False,?千北,千 匕 北
乴,,,,8,False,False,False,⿱折乙,扌 斤 折 乙
乵,"to enter, to make progress, to advance, to urge forward",,,8,False,False,False,⿰辛乚,辛 乚
亝,"even, regular, uniform all alike, to arrange",,,8,False,False,False,⿱厽二,厶 厶 厶 厸 厽 二
亟,"fast, quick, sudden",,,8,False,False,False,亟,
佩,"wear, put on (a sword)",,,8,False,False,False,⿰亻𫥞,亻 𫥞
佪,"hesitate, go around",,,8,False,False,False,⿰亻回,亻 囗 口 回
佬,"(Cantonese) man, person, mature",,,8,False,False,False,⿰亻老,亻 老
佮,,,,8,False,False,False,⿰亻合,亻 口 合
佯,"pretend, feign, false, deceitful",,,8,False,False,False,⿰亻羊,亻 羊
佰,"hundred, leader of 100 men, east-west path between paddies",,,8,False,False,False,⿰亻百,亻 一 白 百
佱,,,,8,False,False,False,⿱?正,一 止 正
佶,"healthy, correct",,,8,False,False,False,⿰亻吉,亻 士 口 吉
佷,to act contrary to,,,8,False,False,False,⿰亻艮,亻 艮
佸,meet,,,8,False,False,False,⿰亻舌,亻 舌
佹,"depend upon, support, go against, (variant deceive)",,,8,False,False,False,⿰亻危,亻 ⺈ 厂 厃 㔾 危
佺,fairy,,,8,False,False,False,⿰亻全,亻 𠆢 王 全
佻,frivolity,,,8,False,False,False,⿰亻兆,亻 兆
佼,"beautiful, clever, deceive, sly",,,8,False,False,False,⿰亻交,亻 亠 父 交
佽,"aid, help",,,8,False,False,False,⿰亻次,亻 冫 欠 次
佾,row or file of dancers,,,8,False,False,False,⿰亻䏌,亻 八 䏌
侁,crowd,,,8,False,False,False,⿰亻先,亻 ⺧ 儿 先
侂,"to commission, to entrust to, to depute, to request, to ask",,,8,False,False,False,⿰亻㡯,亻 广 丿 七 乇 㡯
侄,nephew,,,8,False,False,False,⿰亻至,亻 一 厶 𠫔 土 至
侅,"to give, prepared for included in, embraced in",,,8,False,False,False,⿰亻亥,亻 亠 人 亥
侈,"luxury, pride",,,8,False,False,False,⿰亻多,亻 夕 夕 多
侉,,,,8,False,False,False,⿰亻夸,亻 大 一 丂 亏 夸
侊,big,,,8,False,False,False,⿰亻光,亻 ⺌ 一 儿 光
侌,,,,8,False,False,False,⿱今云,𠆢 一 亼 ㇇ 今 二 厶 云
侎,"to soothe, to pacify, to settle, to establish",,,8,False,False,False,⿰亻米,亻 米
侏,"actor, supporting post",,,8,False,False,False,⿰亻朱,亻 丿 未 朱
侐,quiet,,,8,False,False,False,⿰亻血,亻 丿 皿 血
侒,,,,8,False,False,False,⿰亻安,亻 宀 女 安
侓,,,,8,False,False,False,⿰亻聿,亻 聿
侔,equal,,,8,False,False,False,⿰亻牟,亻 厶 牛 牟
侖,"think, be methodical",,,8,False,False,False,⿱?𠕁,冂 卄 𠕁
侗,"big, ignorant, rude, rustic",,,8,False,False,False,⿰亻同,亻 冂 一 𠔼 口 同
侘,"proud, lonely",,,8,False,False,False,⿰亻宅,亻 宀 丿 七 乇 宅
侙,,,,8,False,False,False,⿰亻式,亻 弋 工 式
侚,fast,,,8,False,False,False,⿰亻旬,亻 勹 日 旬
侞,,,,8,False,False,False,⿰亻如,亻 女 口 如
侟,,,,8,False,False,False,⿰亻存,亻 子 存
侠,"tomboy, chivalry",,,8,False,False,False,⿰亻夹,亻 夹
侫,"flattery, insincerity",,,8,False,False,False,⿰亻妄,亻 亡 女 妄
侭,"as it is, because",,,8,False,False,False,⿰亻尽,亻 尺 尽
侲,,,,8,False,False,False,⿰亻辰,亻 辰
侷,"narrow, cramped, confined",,,8,False,False,False,⿰亻局,亻 尸 局
侹,,,,8,False,False,False,⿰亻廷,亻 廴 丿 土 𡈼 廷
兔,"rabbit, hare",,,8,False,False,False,⿷免丶,⺈ 免 丶
兕,female rhinoceros,,,8,False,False,False,⿱凹儿,凹 儿
兩,"old Japanese coin, both, counter for vehicles, two",,,8,False,False,False,⿱一?,一
冐,"risk, brave, dare, face, defy, (diseases) attack, damage, desecrate, assume (a name)",,,8,False,False,False,⿱⺜?,⺜
冼,,,,8,False,False,False,⿰冫先,冫 ⺧ 儿 先
冽,cold,,,8,False,False,False,⿰冫列,冫 歹 刂 列
冾,,,,8,False,False,False,⿰冫合,冫 口 合
冿,,,,8,False,False,False,⿰冫聿,冫 聿
凭,"lean on, recline on, lie heavy",,,8,False,False,False,⿱任几,亻 丿 士 壬 任 几
凮,wind,,,8,False,False,False,⿵⺇百,⺇ 一 白 百
刨,"carpenter's plane, plane, level",,,8,False,False,False,⿰包刂,勹 巳 包 刂
刮,scrape off,,,8,False,False,False,⿰舌刂,舌 刂
刱,"establish, create, knife cut",,,8,False,False,False,⿰井刅,井 刀 丿 刃 丶 刅
刲,"cut, slice off, pierce",,,8,False,False,False,⿰圭刂,土 土 圭 刂
刳,"clear, serene, cold",,,8,False,False,False,⿰夸刂,大 一 丂 亏 夸 刂
刵,punishment by cutting off ears,,,8,False,False,False,⿰耳刂,耳 刂
刼,"to plunder, to rob openly",,,8,False,False,False,⿰去刃,土 厶 去 刀 丿 刃
劵,"become fatigued, stop",,,8,False,False,False,⿱龹力,龹 力
劶,,,,8,False,False,False,⿰后力,𠂆 一 𠂋 口 后 力
劷,,,,8,False,False,False,⿰羊力,羊 力
劸,,,,8,False,False,False,⿰圭力,土 土 圭 力
劺,,,,8,False,False,False,⿰牟力,厶 牛 牟 力
劻,"flurried, be in flurry, zealous",,,8,False,False,False,⿰匡力,匚 王 匡 力
劼,"be careful, hard, strive",,,8,False,False,False,⿰吉力,士 口 吉 力
劽,,,,8,False,False,False,⿱列力,歹 刂 列 力
匊,handful,,,8,False,False,False,⿹勹米,勹 米
匋,pottery,,,8,False,False,False,⿹勹缶,勹 缶
匌,,,,8,False,False,False,⿹勹合,勹 口 合
匼,"hood, flattering, enclosed in something that goes round and round",,,8,False,False,False,⿷匚合,匚 口 合
卥,,,,8,False,False,False,⿱⺊⿴囗?,⺊ 囗
卦,a divination sign,,,8,False,False,False,⿰圭卜,土 土 圭 卜
卧,"lie down, crouch",,,8,False,False,False,⿰臣卜,臣 卜
卹,"sympathy, pity, comfort",,,8,False,False,False,⿰血卩,丿 皿 血 卩
卺,(nuptial) winecups,,,8,False,False,False,⿱丞㔾,氶 一 丞 㔾
厓,"precipice, shore, bank, surname, cliff",,,8,False,False,False,⿸厂圭,厂 土 土 圭
厔,"stop, hinder, place near water",,,8,False,False,False,⿸厂至,厂 一 厶 𠫔 土 至
叀,"spool used to collect spun thread, generally, wholly",,,8,False,False,False,⿱𤰔厶,𤰔 厶
叕,"concatenate, compose, covered in a gauze like net",,,8,False,False,False,⿱双双,又 又 双 又 又 双
呀,"open one's mouth, bare one's teeth, empty",,,8,False,False,False,⿰口牙,口 牙
呞,,,,8,False,False,False,⿰口司,口 𠃌 一 口 𠮛 司
呟,"mutter, grumble, murmur",,,8,False,False,False,⿰口玄,口 玄
呢,"emphatic final, interrogative",,,8,False,False,False,⿰口尼,口 尸 匕 尼
呤,,,,8,False,False,False,⿰口令,口 𠆢 丶 亽 龴 令
呦,the bleating of the deer,,,8,False,False,False,⿰口幼,口 幺 力 幼
呧,"to rebuke, to scold, slander",,,8,False,False,False,⿰口氐,口 氏 丶 氐
呩,,,,8,False,False,False,⿰口示,口 示
呫,"whisper, lick, taste, petty",,,8,False,False,False,⿰口占,口 ⺊ 囗 占
呬,to rest,,,8,False,False,False,⿰口四,口 四
呭,"final particle expressing consent, talkative",,,8,False,False,False,⿰口世,口 世
呮,to sit,,,8,False,False,False,⿰口只,口 口 只
呴,"breathe on, yawn, roar",,,8,False,False,False,⿰口句,口 勹 口 句
呵,"scold, blow on, reprove",,,8,False,False,False,⿰口可,口 口 可
呶,noisy,,,8,False,False,False,⿰口奴,口 女 又 奴
呷,"sip, noisy, quack",,,8,False,False,False,⿰口甲,口 甲
呻,"moan, groan",,,8,False,False,False,⿰口申,口 申
呿,to yawn,,,8,False,False,False,⿰口去,口 土 厶 去
咀,"bite, eat",,,8,False,False,False,⿰口且,口 且
咁,so,,,8,False,False,False,⿰口甘,口 甘
咃,,,,8,False,False,False,⿰口他,口 亻 也 他
咄,"pshaw, god forbid",,,8,False,False,False,⿰口出,口 屮 凵 出
咅,to spit out,,,8,False,False,False,⿱立口,立 口
咆,"bark, roar, get angry",,,8,False,False,False,⿰口包,口 勹 巳 包
咈,oppose,,,8,False,False,False,⿰口弗,口 弗
咉,"an echo, sound, to vomit (as an infant)",,,8,False,False,False,⿰口央,口 央
咊,"harmony, peace, conciliation, to be on good terms with, kindly, mild",,,8,False,False,False,⿰口禾,口 禾
咋,"shout, chew, eat",,,8,False,False,False,⿰口乍,口 乍
咍,laugh,,,8,False,False,False,⿰口台,口 厶 口 台
咎,"blame, censure, reprimand",,,8,False,False,False,⿱处口,夂 卜 处 口
咏,"recitation, poem, song, composing",,,8,False,False,False,⿰口永,口 永
咐,"blow, command",,,8,False,False,False,⿰口付,口 亻 寸 付
咑,,,,8,False,False,False,⿰口打,口 扌 丁 打
咒,"spell, curse, malediction",,,8,False,False,False,⿱吅几,口 口 吅 几
咕,"mumble, mutter, murmur, rumble",,,8,False,False,False,⿰口古,口 十 口 古
咖,coffee,,,8,False,False,False,⿰口加,口 力 口 加
咜,to scold,,,8,False,False,False,⿰口它,口 宀 匕 它
囶,country,,,8,False,False,False,⿴囗𡉀,囗 八 土 𡉀
囷,round-shaped storage bin for grain,,,8,False,False,False,⿴囗禾,囗 禾
囹,prison,,,8,False,False,False,⿴囗令,囗 𠆢 丶 亽 龴 令
坡,"dike, dam, slope, bank",,,8,False,False,False,⿰土皮,土 皮
