Word,Reading,Sequence,ID,Length,Kanji,Priority,PriorityReading,PriorityNF,PriorityIchi,PriorityNews,PrioritySpec,PriorityGai,IsCommon,IsFalseReading,IsUsuallyKana,IsSometimesKana,Info,InfoReading
その物,そのもの,1612700,"その物,そのもの,1",3,物,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
その辺,そのへん,2600500,"その辺,そのへん,1",3,辺,spec1,spec1,0,0,0,1,0,True,False,False,False,,
そよ風,そよかぜ,1006960,"そよ風,そよかぜ,1",3,風,ichi1,ichi1 news2 nf37,0,1,0,0,0,True,False,False,False,,
それ程,それほど,1007060,"それ程,それほど,1",3,程,spec1,ichi1 spec1,0,0,0,1,0,True,False,True,True,,
それ等,それら,1007070,"それ等,それら,1",3,等,spec1,spec1,0,0,0,1,0,True,False,True,True,,
そんな中,そんななか,2840123,"そんな中,そんななか,1",4,中,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ただ今,ただいま,1538960,"ただ今,ただいま,1",3,今,ichi1,ichi1,0,1,0,0,0,True,False,False,True,,
たどり着く,たどりつく,1416680,"たどり着く,たどりつく,1",5,着,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ため息,ためいき,1597190,"ため息,ためいき,1",3,息,spec1,ichi1 spec1,0,0,0,1,0,True,False,False,False,,
だらし無い,だらしない,1007500,"だらし無い,だらしない,1",5,無,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
ちり取,ちりとり,1369920,"ちり取,ちりとり,1",3,取,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ちり取り,ちりとり,1369920,"ちり取り,ちりとり,1",4,取,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ちり紙,ちりがみ,1612710,"ちり紙,ちりがみ,1",3,紙,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
っ放し,っぱなし,1008020,"っ放し,っぱなし,1",3,放,spec1,spec1,0,0,0,1,0,True,False,True,True,,
ついて行く,ついていく,1495580,"ついて行く,ついていく,1",5,行,spec1,spec1,0,0,0,1,0,True,False,True,True,,
つかの間,つかのま,1404490,"つかの間,つかのま,1",4,間,spec1,ichi1 spec1,0,0,0,1,0,True,False,False,False,,
つま先,つまさき,1433910,"つま先,つまさき,1",3,先,spec1,ichi2 spec1,0,0,0,1,0,True,False,False,False,,
できるだけ早く,できるだけはやく,2114420,"できるだけ早く,できるだけはやく,1",7,早,spec1,spec1,0,0,0,1,0,True,False,False,False,,
では無い,ではない,2823770,"では無い,ではない,1",4,無,spec1,spec1,0,0,0,1,0,True,False,True,True,,
では無いか,ではないか,2027020,"では無いか,ではないか,1",5,無,spec1,spec1,0,0,0,1,0,True,False,True,True,,
でも無い,でもない,2097940,"でも無い,でもない,1",4,無,spec1,spec1,0,0,0,1,0,True,False,True,True,,
で御座います,でございます,2253080,"で御座います,でございます,1",6,御 座,spec1,spec1,0,0,0,1,0,True,False,True,True,,
とは言うものの,とはいうものの,2128060,"とは言うものの,とはいうものの,1",7,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
とんでも無い,とんでもない,1008790,"とんでも無い,とんでもない,1",6,無,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
と言う,という,1922760,"と言う,という,1",3,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
と言うことはない,ということはない,2136710,"と言うことはない,ということはない,1",8,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
と言うもの,というもの,1008510,"と言うもの,というもの,1",5,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
と言えば,といえば,1008850,"と言えば,といえば,1",4,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
と言っても,といっても,2136190,"と言っても,といっても,1",5,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
どうでも良い,どうでもいい,2083140,"どうでも良い,どうでもいい,1",6,良,spec1,spec1,0,0,0,1,0,True,False,True,True,,
どうも有難う,どうもありがとう,1612720,"どうも有難う,どうもありがとう,1",6,有 難,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
どう致しまして,どういたしまして,1009030,"どう致しまして,どういたしまして,1",7,致,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
どう言う,どういう,1008920,"どう言う,どういう,1",4,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
どちらかと言うと,どちらかというと,2136160,"どちらかと言うと,どちらかというと,1",8,言,spec1,spec1,0,0,0,1,0,True,False,True,True,,
どの位,どのくらい,1009250,"どの位,どのくらい,1",3,位,ichi1 spec1,ichi1,0,1,0,0,0,True,False,True,True,,
どの位,どのぐらい,1009250,"どの位,どのぐらい,1",3,位,ichi1 spec1,spec1,0,0,0,1,0,True,False,True,True,,
どの様,どのよう,1009240,"どの様,どのよう,1",3,様,spec1,spec1,0,0,0,1,0,True,False,True,True,,
どの様に,どのように,2748190,"どの様に,どのように,1",4,様,spec1,spec1,0,0,0,1,0,True,False,True,True,,
どの辺,どのへん,1610880,"どの辺,どのへん,1",3,辺,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
どれ位,どれくらい,2068080,"どれ位,どれくらい,1",3,位,spec1,spec1,0,0,0,1,0,True,False,True,True,,
ないと行けない,ないといけない,2394660,"ないと行けない,ないといけない,1",7,行,spec1,spec1,0,0,0,1,0,True,False,True,True,,
なんとも言えない,なんともいえない,2831249,"なんとも言えない,なんともいえない,1",8,言,spec1,spec1,0,0,0,1,0,True,False,False,False,,
にぎり寿司,にぎりずし,1152680,"にぎり寿司,にぎりずし,1",5,寿 司,spec1,ichi1 news2 nf46 spec1,0,0,0,1,0,True,False,False,False,,
にも拘らず,にもかかわらず,1612900,"にも拘らず,にもかかわらず,1",5,拘,ichi1,ichi1 spec1,0,1,0,0,0,True,False,True,True,,
にも関わらず,にもかかわらず,1612900,"にも関わらず,にもかかわらず,1",6,関,spec1,ichi1 spec1,0,0,0,1,0,True,False,True,True,,
によって異なる,によってことなる,1009650,"によって異なる,によってことなる,1",7,異,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に依る,による,1009660,"に依る,による,1",3,依,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に依ると,によると,1009670,"に依ると,によると,1",4,依,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に加えて,にくわえて,1009720,"に加えて,にくわえて,1",4,加,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に取って,にとって,1009600,"に取って,にとって,1",4,取,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に向けて,にむけて,2644330,"に向けて,にむけて,1",4,向,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に因って,によって,1009640,"に因って,によって,1",4,因,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に対して,にたいして,1009800,"に対して,にたいして,1",4,対,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に対する,にたいする,1009810,"に対する,にたいする,1",4,対,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に就いて,について,1009780,"に就いて,について,1",4,就,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に当たっては,にあたっては,2840063,"に当たっては,にあたっては,1",6,当,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に従って,にしたがって,2630530,"に従って,にしたがって,1",4,従,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に於いて,において,1009550,"に於いて,において,1",4,於,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に於ける,における,1009560,"に於ける,における,1",4,於,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に渡って,にわたって,2013910,"に渡って,にわたって,1",4,渡,spec1,spec1,0,0,0,1,0,True,False,True,True,,
に関して,にかんして,1009740,"に関して,にかんして,1",4,関,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に限って,にかぎって,2153930,"に限って,にかぎって,1",4,限,spec1,spec1,0,0,0,1,0,True,False,False,False,,
に際して,にさいして,2136040,"に際して,にさいして,1",4,際,spec1,spec1,0,0,0,1,0,True,False,False,False,,
の度に,のたびに,1009950,"の度に,のたびに,1",3,度,spec1,spec1,0,0,0,1,0,True,False,True,True,,
はみ出す,はみだす,1601060,"はみ出す,はみだす,1",4,出,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ばら撒く,ばらまく,1601320,"ばら撒く,ばらまく,1",4,撒,spec1,ichi2 spec1,0,0,0,1,0,True,False,True,True,,
ひっくり返る,ひっくりかえる,1169320,"ひっくり返る,ひっくりかえる,1",6,返,spec1,ichi2 spec1,0,0,0,1,0,True,False,False,False,,
ひとり歩き,ひとりあるき,1163850,"ひとり歩き,ひとりあるき,1",5,歩,spec1,news1 nf16 spec1,0,0,0,1,0,True,False,False,False,,
ひとり言,ひとりごと,1455670,"ひとり言,ひとりごと,1",4,言,spec1,ichi1 news2 nf32 spec1,0,0,0,1,0,True,False,False,False,,
ひと時,ひととき,1162920,"ひと時,ひととき,1",3,時,spec1,ichi1 spec1,0,0,0,1,0,True,False,False,True,,
ひな祭り,ひなまつり,1373440,"ひな祭り,ひなまつり,1",4,祭,spec1,ichi2 spec1,0,0,0,1,0,True,False,False,False,,
びしょ濡れ,びしょぬれ,1612930,"びしょ濡れ,びしょぬれ,1",5,濡,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ふる里,ふるさと,1603050,"ふる里,ふるさと,1",3,里,spec1,ichi1 news1 nf06 spec1,0,0,0,1,0,True,False,False,True,,
ぶっきら棒,ぶっきらぼう,1011160,"ぶっきら棒,ぶっきらぼう,1",5,棒,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
ぶら下がる,ぶらさがる,1011240,"ぶら下がる,ぶらさがる,1",5,下,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ぶら下げる,ぶらさげる,1011250,"ぶら下げる,ぶらさげる,1",5,下,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ほうが良い,ほうがいい,2160680,"ほうが良い,ほうがいい,1",5,良,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ほうが良い,ほうがよい,2160680,"ほうが良い,ほうがよい,1",5,良,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ほうれん草,ほうれんそう,1603410,"ほうれん草,ほうれんそう,1",5,草,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ほんの少し,ほんのすこし,1908750,"ほんの少し,ほんのすこし,1",5,少,spec1,spec1,0,0,0,1,0,True,False,False,False,,
までも無い,までもない,2098080,"までも無い,までもない,1",5,無,spec1,spec1,0,0,0,1,0,True,False,True,True,,
まな板,まないた,1604140,"まな板,まないた,1",3,板,spec1,ichi1 spec1,0,0,0,1,0,True,False,False,False,,
みじん切り,みじんぎり,1486070,"みじん切り,みじんぎり,1",5,切,spec1,spec1,0,0,0,1,0,True,False,False,False,,
めぐり合う,めぐりあう,1342030,"めぐり合う,めぐりあう,1",5,合,spec1,ichi1 news1 nf21 spec1,0,0,0,1,0,True,False,False,False,,
もう一度,もういちど,2005860,"もう一度,もういちど,1",4,一 度,spec1,spec1,0,0,0,1,0,True,False,False,False,,
もつ鍋,もつなべ,2194120,"もつ鍋,もつなべ,1",3,鍋,spec1,spec1,0,0,0,1,0,True,False,False,False,,
やって来る,やってくる,1012790,"やって来る,やってくる,1",5,来,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
やっ付ける,やっつける,1612950,"やっ付ける,やっつける,1",5,付,ichi2,ichi2,0,2,0,0,0,True,False,True,True,,
やむを得ない,やむをえない,1612100,"やむを得ない,やむをえない,1",6,得,spec1,ichi2 spec1,0,0,0,1,0,True,False,False,False,,
やり切れない,やりきれない,1612960,"やり切れない,やりきれない,1",6,切,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
やり取り,やりとり,1012940,"やり取り,やりとり,1",4,取,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
やり方,やりかた,1012960,"やり方,やりかた,1",3,方,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
やり甲斐,やりがい,1716680,"やり甲斐,やりがい,1",4,甲 斐,spec1,spec1,0,0,0,1,0,True,False,True,True,,
やり直し,やりなおし,1605610,"やり直し,やりなおし,1",4,直,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
やり直す,やりなおす,1605620,"やり直す,やりなおす,1",4,直,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
やり繰り,やりくり,1012930,"やり繰り,やりくり,1",4,繰,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
やり過ごす,やりすごす,1612730,"やり過ごす,やりすごす,1",5,過,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ゆうちょ銀行,ゆうちょぎんこう,2438910,"ゆうちょ銀行,ゆうちょぎんこう,1",6,銀 行,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ような気がする,ようなきがする,2839008,"ような気がする,ようなきがする,1",7,気,spec1,spec1,0,0,0,1,0,True,False,False,False,,
よくあるご質問,よくあるごしつもん,2238290,"よくあるご質問,よくあるごしつもん,1",7,質 問,spec1,spec1,0,0,0,1,0,True,False,False,False,,
よくある質問,よくあるしつもん,2138240,"よくある質問,よくあるしつもん,1",6,質 問,spec1,spec1,0,0,0,1,0,True,False,False,False,,
よそ行き,よそゆき,1584940,"よそ行き,よそゆき,1",4,行,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
よそ見,よそみ,1544190,"よそ見,よそみ,1",3,見,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
よろしくお願いいたします,よろしくおねがいいたします,2133760,"よろしくお願いいたします,よろしくおねがいいたします,1",12,願,spec1,spec1,0,0,0,1,0,True,False,False,False,,
よろしくお願いします,よろしくおねがいします,2133750,"よろしくお願いします,よろしくおねがいします,1",10,願,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アカデミー賞,アカデミーしょう,1612990,"アカデミー賞,アカデミーしょう,1",6,賞,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アキレス腱,アキレスけん,1015090,"アキレス腱,アキレスけん,1",5,腱,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アジア人,アジアじん,2838845,"アジア人,アジアじん,1",4,人,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アミノ酸,アミノさん,1018610,"アミノ酸,アミノさん,1",4,酸,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アメリカ人,アメリカじん,1018890,"アメリカ人,アメリカじん,1",5,人,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アメリカ合衆国,アメリカがっしゅうこく,1149840,"アメリカ合衆国,アメリカがっしゅうこく,1",7,合 衆 国,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アルカリ性,アルカリせい,1019220,"アルカリ性,アルカリせい,1",5,性,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アルファベット順,アルファベットじゅん,2144320,"アルファベット順,アルファベットじゅん,1",8,順,spec1,spec1,0,0,0,1,0,True,False,False,False,,
アル中,アルちゅう,1019680,"アル中,アルちゅう,1",3,中,spec2,spec2,0,0,0,2,0,True,False,False,False,,
イスラム教,イスラムきょう,1610770,"イスラム教,イスラムきょう,1",5,教,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ウォール街,ウォールがい,1613010,"ウォール街,ウォールがい,1",5,街,spec1,spec1,0,0,0,1,0,True,False,False,False,,
エックス線,エックスせん,1029030,"エックス線,エックスせん,1",5,線,spec1,spec1,0,0,0,1,0,True,False,False,False,,
エッフェル塔,エッフェルとう,1624260,"エッフェル塔,エッフェルとう,1",6,塔,spec1,spec1,0,0,0,1,0,True,False,False,False,,
オリーブ色,オリーブいろ,1634260,"オリーブ色,オリーブいろ,1",5,色,spec1,spec1,0,0,0,1,0,True,False,False,False,,
オレンジ色,オレンジいろ,1629570,"オレンジ色,オレンジいろ,1",5,色,spec1,spec1,0,0,0,1,0,True,False,False,False,,
オープン戦,オープンせん,1613020,"オープン戦,オープンせん,1",5,戦,spec1,spec1,0,0,0,1,0,True,False,False,False,,
カスピ海,カスピかい,1636520,"カスピ海,カスピかい,1",4,海,spec1,spec1,0,0,0,1,0,True,False,False,False,,
カトリック教会,カトリックきょうかい,1613030,"カトリック教会,カトリックきょうかい,1",7,教 会,spec1,spec1,0,0,0,1,0,True,False,False,False,,
カリブ海,カリブかい,1613040,"カリブ海,カリブかい,1",4,海,spec1,spec1,0,0,0,1,0,True,False,False,False,,
カ国,かこく,2086750,"カ国,かこく,1",2,国,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ガラス張り,ガラスばり,1040400,"ガラス張り,ガラスばり,1",5,張,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ガラス戸,ガラスど,1610800,"ガラス戸,ガラスど,1",4,戸,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
キリスト教,キリストきょう,1042530,"キリスト教,キリストきょう,1",5,教,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
クラシック音楽,クラシックおんがく,1963310,"クラシック音楽,クラシックおんがく,1",7,音 楽,spec1,spec1,0,0,0,1,0,True,False,False,False,,
クラブ活動,クラブかつどう,2226340,"クラブ活動,クラブかつどう,1",5,活 動,spec1,spec1,0,0,0,1,0,True,False,False,False,,
グアテマラ共和国,グアテマラきょうわこく,2010500,"グアテマラ共和国,グアテマラきょうわこく,1",8,共 和 国,news1 nf01,news1 nf01,1,0,1,0,0,True,False,False,False,,
グローバル化,グローバルか,2132260,"グローバル化,グローバルか,1",6,化,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ケーソン工法,ケーソンこうほう,1047950,"ケーソン工法,ケーソンこうほう,1",6,工 法,spec1,spec1,0,0,0,1,0,True,False,False,False,,
コピー機,コピーき,2136860,"コピー機,コピーき,1",4,機,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ゴミ箱,ゴミばこ,1005010,"ゴミ箱,ゴミばこ,1",3,箱,spec1,spec1,0,0,0,1,0,True,False,False,False,,
サイン会,サインかい,2220910,"サイン会,サインかい,1",4,会,spec1,spec1,0,0,0,1,0,True,False,False,False,,
サイン入り,サインいり,2267940,"サイン入り,サインいり,1",5,入,spec1,spec1,0,0,0,1,0,True,False,False,False,,
サハラ砂漠,サハラさばく,1056980,"サハラ砂漠,サハラさばく,1",5,砂 漠,spec1,spec1,0,0,0,1,0,True,False,False,False,,
サービス業,サービスぎょう,2144190,"サービス業,サービスぎょう,1",5,業,spec1,spec1,0,0,0,1,0,True,False,False,False,,
シャボン玉,シャボンだま,1061740,"シャボン玉,シャボンだま,1",5,玉,spec1,spec1,0,0,0,1,0,True,False,False,False,,
シーア派,シーアは,1059070,"シーア派,シーアは,1",4,派,spec1,spec1,0,0,0,1,0,True,False,False,False,,
ジェット機,ジェットき,1064250,"ジェット機,ジェットき,1",5,機,ichi1,ichi1,0,1,0,0,0,True,False,False,False,,
ジャガ芋,ジャガいも,1005930,"ジャガ芋,ジャガいも,1",4,芋,ichi1,ichi1,0,1,0,0,0,True,False,True,True,,
スペイン語,スペインご,1072980,"スペイン語,スペインご,1",5,語,spec1,spec1,0,0,0,1,0,True,False,False,False,,
スポーツ新聞,スポーツしんぶん,1073380,"スポーツ新聞,スポーツしんぶん,1",6,新 聞,spec1,spec1,0,0,0,1,0,True,False,False,False,,
スワヒリ語,スワヒリご,1074160,"スワヒリ語,スワヒリご,1",5,語,spec1,spec1,0,0,0,1,0,True,False,False,False,,
セーラー服,セーラーふく,1074320,"セーラー服,セーラーふく,1",5,服,spec1,spec1,0,0,0,1,0,True,False,False,False,,
